Order ID,Customer Name,Category,Sub Category,City,Region,Sales,Discount,Profit,State,Order Year,Order month,Order day
OD279,Arutra,Snacks,Chocolates,Virudhunagar,East,1061.0,0.13,286.47,Tamil Nadu,2018,10,13
OD280,Sabeela,Fruits & Veggies,Fresh Vegetables,Pudukottai,East,2365.0,0.31,520.3,Tamil Nadu,2018,10,13
OD281,Vidya,Snacks,Chocolates,Karur,Central,1421.0,0.14,454.72,Tamil Nadu,2016,9,26
OD282,Roshan,Fruits & Veggies,Organic Vegetables,Perambalur,Central,1357.0,0.24,203.55,Tamil Nadu,2016,9,26
OD283,Sheeba,Beverages,Soft Drinks,Chennai,West,1007.0,0.24,433.01,Tamil Nadu,2016,11,2
OD284,Amrish,Bakery,Biscuits,Kanyakumari,West,1544.0,0.26,138.96,Tamil Nadu,2016,9,26
OD285,Kumar,Fruits & Veggies,Organic Vegetables,Salem,West,1537.0,0.18,599.43,Tamil Nadu,2016,9,26
OD286,Ridhesh,Bakery,Breads & Buns,Ooty,West,1530.0,0.18,168.3,Tamil Nadu,2016,9,26
OD287,Hafiz,Oil & Masala,Spices,Tirunelveli,South,2460.0,0.15,738.0,Tamil Nadu,2017,12,18
OD288,Sudha,Snacks,Noodles,Cumbum,South,976.0,0.35,429.44,Tamil Nadu,2017,12,18
OD289,Suresh,Fruits & Veggies,Organic Fruits,Coimbatore,South,1106.0,0.19,298.62,Tamil Nadu,2017,12,18
OD290,Jonas,Bakery,Biscuits,Tirunelveli,East,1165.0,0.17,244.65,Tamil Nadu,2017,11,20
OD291,Jonas,Food Grains,Rice,Chennai,East,1244.0,0.14,497.6,Tamil Nadu,2017,11,20
OD292,Amrish,Fruits & Veggies,Organic Fruits,Madurai,East,1992.0,0.34,418.32,Tamil Nadu,2017,11,20
OD294,Ram,Snacks,Chocolates,Ramanadhapuram,West,849.0,0.19,263.19,Tamil Nadu,2015,12,26
OD295,Sheeba,Oil & Masala,Masalas,Dharmapuri,West,2488.0,0.14,547.36,Tamil Nadu,2015,12,26
OD296,Muneer,Food Grains,Rice,Dharmapuri,West,840.0,0.25,184.8,Tamil Nadu,2015,12,26
OD297,Aditi,Oil & Masala,Edible Oil & Ghee,Krishnagiri,West,1820.0,0.21,527.8,Tamil Nadu,2015,12,26
OD298,Roshan,Oil & Masala,Masalas,Bodi,West,1969.0,0.15,630.08,Tamil Nadu,2015,12,26
OD299,Sundar,Food Grains,Organic Staples,Virudhunagar,East,2261.0,0.23,994.84,Tamil Nadu,2017,10,28
OD301,Haseena,Bakery,Breads & Buns,Ooty,East,644.0,0.33,96.6,Tamil Nadu,2017,10,28
OD302,Willams,Oil & Masala,Edible Oil & Ghee,Viluppuram,East,1359.0,0.17,421.29,Tamil Nadu,2017,10,28
OD303,Veronica,Bakery,Breads & Buns,Dharmapuri,East,1554.0,0.23,683.76,Tamil Nadu,2017,10,28
OD304,Muneer,Snacks,Cookies,Tenkasi,Central,2090.0,0.25,292.6,Tamil Nadu,2018,11,19
OD305,Anu,Oil & Masala,Edible Oil & Ghee,Kanyakumari,East,931.0,0.14,297.92,Tamil Nadu,2016,5,4
OD306,Veronica,Bakery,Breads & Buns,Salem,Central,1157.0,0.2,404.95,Tamil Nadu,2015,12,30
OD307,Verma,Fruits & Veggies,Fresh Fruits,Ooty,East,2396.0,0.35,383.36,Tamil Nadu,2015,6,1
OD308,Sundar,Oil & Masala,Spices,Pudukottai,East,1677.0,0.18,586.95,Tamil Nadu,2015,6,1
OD309,Esther,Snacks,Cookies,Tenkasi,South,590.0,0.27,200.6,Tamil Nadu,2018,4,15
OD310,Vinne,Snacks,Noodles,Namakkal,West,1401.0,0.26,196.14,Tamil Nadu,2017,9,12
OD311,Peer,Oil & Masala,Edible Oil & Ghee,Viluppuram,West,678.0,0.29,189.84,Tamil Nadu,2017,9,12
OD312,Harish,Snacks,Chocolates,Vellore,West,2417.0,0.28,797.61,Tamil Nadu,2017,9,12
OD313,Willams,Beverages,Soft Drinks,Theni,West,2211.0,0.18,641.19,Tamil Nadu,2017,9,12
OD314,Vidya,Fruits & Veggies,Fresh Fruits,Perambalur,East,2392.0,0.15,406.64,Tamil Nadu,2015,9,27
OD316,Malik,Snacks,Noodles,Chennai,South,2281.0,0.22,775.54,Tamil Nadu,2015,8,9
OD317,Peer,Fruits & Veggies,Fresh Vegetables,Cumbum,East,1583.0,0.21,174.13,Tamil Nadu,2015,12,28
OD318,Arvind,Bakery,Cakes,Vellore,East,1123.0,0.23,89.84,Tamil Nadu,2015,11,4
OD319,Sudeep,Snacks,Cookies,Viluppuram,East,1079.0,0.24,410.02,Tamil Nadu,2015,11,4
OD320,Arvind,Food Grains,Organic Staples,Krishnagiri,East,1027.0,0.16,328.64,Tamil Nadu,2015,11,4
OD321,Alan,Fruits & Veggies,Fresh Vegetables,Dharmapuri,East,1771.0,0.28,602.14,Tamil Nadu,2015,11,4
OD322,Sheeba,Oil & Masala,Spices,Karur,East,1171.0,0.16,363.01,Tamil Nadu,2015,11,4
OD323,Arvind,Bakery,Cakes,Pudukottai,West,672.0,0.16,141.12,Tamil Nadu,2015,9,19
OD324,Anu,Beverages,Health Drinks,Dindigul,West,848.0,0.21,228.96,Tamil Nadu,2017,4,23
OD325,Amrish,Fruits & Veggies,Fresh Vegetables,Pudukottai,West,2078.0,0.21,914.32,Tamil Nadu,2017,4,23
OD326,Ravi,Food Grains,Rice,Krishnagiri,South,1400.0,0.17,406.0,Tamil Nadu,2018,11,3
OD327,Verma,Fruits & Veggies,Fresh Vegetables,Cumbum,East,945.0,0.22,226.8,Tamil Nadu,2017,8,30
OD328,Arutra,Beverages,Health Drinks,Vellore,East,590.0,0.22,82.6,Tamil Nadu,2017,8,30
OD329,Malik,Beverages,Health Drinks,Dharmapuri,East,1583.0,0.3,316.6,Tamil Nadu,2017,8,30
OD330,Vidya,Beverages,Health Drinks,Pudukottai,East,1534.0,0.15,245.44,Tamil Nadu,2017,8,30
OD331,Krithika,Snacks,Noodles,Karur,East,2133.0,0.12,490.59,Tamil Nadu,2017,8,30
OD332,Shree,Fruits & Veggies,Organic Fruits,Trichy,East,2021.0,0.19,747.77,Tamil Nadu,2017,4,25
OD333,Shree,Beverages,Health Drinks,Salem,East,1825.0,0.17,164.25,Tamil Nadu,2017,4,25
OD334,Akash,Bakery,Breads & Buns,Nagercoil,East,2029.0,0.35,608.7,Tamil Nadu,2017,4,25
OD335,Verma,Oil & Masala,Spices,Perambalur,West,1228.0,0.25,442.08,Tamil Nadu,2016,9,1
OD336,Yadav,Food Grains,Rice,Perambalur,West,1501.0,0.24,210.14,Tamil Nadu,2016,9,1
OD337,Alan,Fruits & Veggies,Organic Vegetables,Nagercoil,West,1094.0,0.26,415.72,Tamil Nadu,2016,9,1
OD338,Hussain,Bakery,Cakes,Dharmapuri,West,1179.0,0.2,106.11,Tamil Nadu,2015,7,12
OD339,Suresh,Food Grains,Atta & Flour,Viluppuram,West,1127.0,0.29,416.99,Tamil Nadu,2015,7,12
OD340,Willams,Bakery,Biscuits,Namakkal,West,601.0,0.26,234.39,Tamil Nadu,2016,6,22
OD341,Hussain,Oil & Masala,Edible Oil & Ghee,Chennai,East,1697.0,0.21,560.01,Tamil Nadu,2015,4,13
OD342,Sundar,Beverages,Soft Drinks,Ooty,East,2095.0,0.35,502.8,Tamil Nadu,2015,4,13
OD344,Suresh,Fruits & Veggies,Organic Vegetables,Nagercoil,East,1561.0,0.35,640.01,Tamil Nadu,2015,4,13
OD346,Willams,Bakery,Breads & Buns,Tenkasi,West,2068.0,0.32,165.44,Tamil Nadu,2018,6,15
OD347,Suresh,Fruits & Veggies,Organic Vegetables,Pudukottai,East,1113.0,0.21,356.16,Tamil Nadu,2018,7,8
OD348,Roshan,Food Grains,Rice,Theni,East,1966.0,0.1,629.12,Tamil Nadu,2018,7,8
OD350,Sabeela,Food Grains,Atta & Flour,Bodi,East,978.0,0.17,68.46,Tamil Nadu,2017,9,1
OD351,Willams,Fruits & Veggies,Fresh Vegetables,Karur,East,2014.0,0.26,684.76,Tamil Nadu,2017,9,1
OD352,Shah,Bakery,Breads & Buns,Viluppuram,East,645.0,0.21,187.05,Tamil Nadu,2017,9,1
OD353,Krithika,Food Grains,Rice,Karur,East,2194.0,0.12,680.14,Tamil Nadu,2017,9,1
OD354,Vidya,Beverages,Health Drinks,Ooty,East,1244.0,0.17,62.2,Tamil Nadu,2017,9,1
OD355,Surya,Bakery,Biscuits,Kanyakumari,East,743.0,0.35,289.77,Tamil Nadu,2017,4,8
OD356,Yadav,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,East,2474.0,0.21,593.76,Tamil Nadu,2017,4,8
OD357,Malik,Snacks,Cookies,Trichy,East,1494.0,0.2,74.7,Tamil Nadu,2017,4,8
OD358,Vidya,Oil & Masala,Spices,Coimbatore,East,1174.0,0.19,328.72,Tamil Nadu,2017,4,8
OD359,Sabeela,Fruits & Veggies,Organic Vegetables,Virudhunagar,South,1062.0,0.35,435.42,Tamil Nadu,2017,4,23
OD360,Ridhesh,Fruits & Veggies,Organic Vegetables,Pudukottai,South,2297.0,0.13,528.31,Tamil Nadu,2018,3,8
OD361,Amrish,Snacks,Noodles,Namakkal,South,562.0,0.13,56.2,Tamil Nadu,2018,3,8
OD365,Haseena,Beverages,Health Drinks,Bodi,East,1069.0,0.32,459.67,Tamil Nadu,2018,9,25
OD366,Roshan,Bakery,Cakes,Namakkal,West,1946.0,0.27,622.72,Tamil Nadu,2015,9,24
OD367,Yusuf,Snacks,Noodles,Dindigul,East,595.0,0.11,196.35,Tamil Nadu,2017,10,21
OD369,Vince,Bakery,Biscuits,Karur,East,2415.0,0.24,555.45,Tamil Nadu,2017,10,21
OD370,Mathew,Oil & Masala,Spices,Tirunelveli,East,1725.0,0.27,362.25,Tamil Nadu,2017,10,21
OD371,Malik,Fruits & Veggies,Fresh Vegetables,Tenkasi,Central,688.0,0.21,116.96,Tamil Nadu,2018,5,29
OD372,Sudeep,Food Grains,Rice,Karur,Central,1698.0,0.16,339.6,Tamil Nadu,2018,5,29
OD373,Arvind,Bakery,Breads & Buns,Pudukottai,West,1665.0,0.33,216.45,Tamil Nadu,2015,7,23
OD374,Shah,Beverages,Health Drinks,Ooty,West,1309.0,0.13,78.54,Tamil Nadu,2015,7,23
OD375,Sharon,Oil & Masala,Spices,Vellore,West,905.0,0.32,72.4,Tamil Nadu,2015,7,23
OD377,Ganesh,Snacks,Chocolates,Pudukottai,Central,2091.0,0.27,522.75,Tamil Nadu,2017,9,28
OD378,Ganesh,Food Grains,Atta & Flour,Salem,East,1917.0,0.28,172.53,Tamil Nadu,2018,8,27
OD379,Sudeep,Food Grains,Rice,Cumbum,Central,641.0,0.17,179.48,Tamil Nadu,2016,4,28
OD380,Hussain,Oil & Masala,Spices,Salem,Central,1192.0,0.26,417.2,Tamil Nadu,2016,4,28
OD381,Krithika,Food Grains,Rice,Ooty,Central,1132.0,0.21,464.12,Tamil Nadu,2016,4,28
OD382,Ram,Oil & Masala,Masalas,Namakkal,West,1727.0,0.27,224.51,Tamil Nadu,2017,10,28
OD384,Jackson,Beverages,Health Drinks,Trichy,Central,2109.0,0.19,337.44,Tamil Nadu,2016,6,26
OD386,Sabeela,Fruits & Veggies,Organic Fruits,Ooty,South,759.0,0.1,265.65,Tamil Nadu,2016,11,27
OD387,Esther,Bakery,Biscuits,Virudhunagar,East,2201.0,0.21,462.21,Tamil Nadu,2016,12,3
OD388,Harish,Snacks,Cookies,Pudukottai,East,1964.0,0.22,314.24,Tamil Nadu,2016,12,3
OD389,Malik,Snacks,Chocolates,Chennai,East,1898.0,0.19,702.26,Tamil Nadu,2015,11,24
OD390,Shree,Bakery,Biscuits,Coimbatore,East,2282.0,0.19,114.1,Tamil Nadu,2018,12,11
OD391,Jonas,Bakery,Breads & Buns,Karur,East,2294.0,0.18,596.44,Tamil Nadu,2018,12,11
OD392,Hafiz,Oil & Masala,Spices,Coimbatore,West,2213.0,0.34,995.85,Tamil Nadu,2015,9,21
OD393,Hussain,Food Grains,Atta & Flour,Dharmapuri,West,1797.0,0.3,269.55,Tamil Nadu,2015,9,21
OD394,Ridhesh,Oil & Masala,Edible Oil & Ghee,Pudukottai,Central,1912.0,0.29,382.4,Tamil Nadu,2015,6,7
OD395,Suresh,Food Grains,Rice,Bodi,West,1865.0,0.11,354.35,Tamil Nadu,2018,6,30
OD396,Sheeba,Bakery,Cakes,Kanyakumari,East,1838.0,0.24,753.58,Tamil Nadu,2018,10,17
OD397,Ram,Beverages,Soft Drinks,Karur,East,1626.0,0.23,195.12,Tamil Nadu,2018,10,17
OD398,Rumaiza,Snacks,Noodles,Kanyakumari,Central,647.0,0.33,71.17,Tamil Nadu,2016,10,31
OD399,Mathew,Bakery,Breads & Buns,Trichy,Central,1042.0,0.2,177.14,Tamil Nadu,2017,9,8
OD400,Veronica,Beverages,Health Drinks,Virudhunagar,Central,1519.0,0.23,318.99,Tamil Nadu,2017,9,8
OD401,Yadav,Beverages,Health Drinks,Perambalur,Central,532.0,0.26,148.96,Tamil Nadu,2017,9,8
OD403,Willams,Bakery,Cakes,Tenkasi,South,707.0,0.14,98.98,Tamil Nadu,2015,12,24
OD404,Shree,Snacks,Cookies,Cumbum,South,1748.0,0.24,314.64,Tamil Nadu,2015,4,16
OD405,Alan,Oil & Masala,Masalas,Virudhunagar,East,2257.0,0.15,361.12,Tamil Nadu,2018,12,24
OD406,Kumar,Food Grains,Atta & Flour,Perambalur,West,762.0,0.31,198.12,Tamil Nadu,2018,12,8
OD407,Sharon,Food Grains,Rice,Tenkasi,West,904.0,0.17,63.28,Tamil Nadu,2018,12,8
OD408,Ravi,Fruits & Veggies,Fresh Fruits,Krishnagiri,West,958.0,0.18,182.02,Tamil Nadu,2018,12,8
OD409,Surya,Beverages,Soft Drinks,Trichy,West,2193.0,0.33,899.13,Tamil Nadu,2018,12,8
OD411,Krithika,Bakery,Cakes,Nagercoil,West,1531.0,0.28,505.23,Tamil Nadu,2018,12,8
OD412,Harish,Snacks,Cookies,Coimbatore,West,2355.0,0.14,753.6,Tamil Nadu,2018,12,8
OD413,Jonas,Oil & Masala,Edible Oil & Ghee,Perambalur,West,917.0,0.19,256.76,Tamil Nadu,2018,12,8
OD414,Ridhesh,Bakery,Breads & Buns,Dharmapuri,West,1433.0,0.25,458.56,Tamil Nadu,2018,12,8
OD416,Arvind,Food Grains,Dals & Pulses,Salem,West,2130.0,0.23,937.2,Tamil Nadu,2018,11,3
OD417,Ramesh,Snacks,Cookies,Dindigul,West,2461.0,0.18,393.76,Tamil Nadu,2018,6,24
OD418,Amrish,Beverages,Soft Drinks,Cumbum,West,1863.0,0.1,167.67,Tamil Nadu,2017,4,14
OD419,Jackson,Food Grains,Dals & Pulses,Karur,South,1382.0,0.1,290.22,Tamil Nadu,2018,11,6
OD420,Hussain,Beverages,Health Drinks,Tirunelveli,West,807.0,0.32,88.77,Tamil Nadu,2018,3,4
OD422,Komal,Fruits & Veggies,Organic Fruits,Perambalur,West,1621.0,0.15,470.09,Tamil Nadu,2015,6,22
OD423,Malik,Bakery,Breads & Buns,Namakkal,East,1356.0,0.27,501.72,Tamil Nadu,2018,10,19
OD424,Sheeba,Food Grains,Organic Staples,Vellore,East,684.0,0.21,54.72,Tamil Nadu,2018,10,19
OD425,Veena,Bakery,Cakes,Karur,South,540.0,0.27,162.0,Tamil Nadu,2018,8,21
OD426,Arvind,Beverages,Soft Drinks,Viluppuram,Central,1256.0,0.21,113.04,Tamil Nadu,2018,11,23
OD427,Sudha,Beverages,Health Drinks,Tenkasi,Central,581.0,0.2,214.97,Tamil Nadu,2018,11,23
OD428,Amrish,Snacks,Noodles,Coimbatore,East,707.0,0.1,226.24,Tamil Nadu,2015,9,12
OD429,Willams,Fruits & Veggies,Organic Vegetables,Nagercoil,Central,913.0,0.19,374.33,Tamil Nadu,2018,10,1
OD430,Sudeep,Food Grains,Rice,Ooty,South,507.0,0.33,96.33,Tamil Nadu,2017,4,15
OD431,Harish,Fruits & Veggies,Fresh Fruits,Krishnagiri,South,1367.0,0.29,355.42,Tamil Nadu,2017,4,15
OD432,Yusuf,Food Grains,Organic Staples,Coimbatore,South,833.0,0.28,233.24,Tamil Nadu,2017,4,15
OD433,Esther,Beverages,Soft Drinks,Madurai,South,1987.0,0.34,258.31,Tamil Nadu,2017,4,15
OD434,Roshan,Bakery,Breads & Buns,Madurai,East,1152.0,0.11,264.96,Tamil Nadu,2017,6,6
OD435,Rumaiza,Snacks,Noodles,Chennai,South,1362.0,0.12,517.56,Tamil Nadu,2015,12,19
OD436,Haseena,Snacks,Cookies,Kanyakumari,South,942.0,0.15,122.46,Tamil Nadu,2015,12,19
OD438,Aditi,Snacks,Noodles,Tenkasi,Central,861.0,0.25,258.3,Tamil Nadu,2017,6,12
OD439,Sabeela,Oil & Masala,Masalas,Salem,Central,1648.0,0.33,444.96,Tamil Nadu,2018,9,15
OD440,Malik,Fruits & Veggies,Organic Fruits,Perambalur,East,1805.0,0.23,216.6,Tamil Nadu,2018,1,20
OD441,Sudeep,Fruits & Veggies,Fresh Vegetables,Coimbatore,Central,620.0,0.3,74.4,Tamil Nadu,2017,9,5
OD442,James,Snacks,Noodles,Ooty,Central,1216.0,0.27,547.2,Tamil Nadu,2017,9,5
OD444,Amrish,Food Grains,Dals & Pulses,Karur,Central,1648.0,0.23,313.12,Tamil Nadu,2017,9,5
OD445,Sudeep,Food Grains,Dals & Pulses,Salem,Central,506.0,0.23,217.58,Tamil Nadu,2017,9,5
OD446,Yadav,Snacks,Chocolates,Tirunelveli,Central,1579.0,0.21,347.38,Tamil Nadu,2017,9,5
OD447,Malik,Snacks,Chocolates,Chennai,Central,550.0,0.29,231.0,Tamil Nadu,2018,3,20
OD448,Shree,Beverages,Soft Drinks,Namakkal,East,2020.0,0.22,848.4,Tamil Nadu,2017,4,1
OD449,Ganesh,Bakery,Cakes,Pudukottai,East,695.0,0.24,104.25,Tamil Nadu,2017,4,1
OD450,Sudha,Food Grains,Dals & Pulses,Dharmapuri,East,2453.0,0.35,367.95,Tamil Nadu,2017,4,1
OD451,Amy,Oil & Masala,Masalas,Pudukottai,East,1820.0,0.23,637.0,Tamil Nadu,2017,4,1
OD453,Veena,Oil & Masala,Edible Oil & Ghee,Virudhunagar,East,2459.0,0.23,860.65,Tamil Nadu,2017,4,1
OD454,Esther,Oil & Masala,Masalas,Ramanadhapuram,East,850.0,0.11,93.5,Tamil Nadu,2018,10,20
OD455,Ramesh,Bakery,Biscuits,Coimbatore,East,2417.0,0.2,821.78,Tamil Nadu,2018,10,20
OD456,Sharon,Snacks,Noodles,Ooty,Central,795.0,0.3,206.7,Tamil Nadu,2017,12,13
OD457,Ridhesh,Food Grains,Dals & Pulses,Tirunelveli,West,2142.0,0.26,664.02,Tamil Nadu,2015,2,12
OD458,Akash,Food Grains,Dals & Pulses,Perambalur,Central,1542.0,0.2,647.64,Tamil Nadu,2017,9,26
OD460,Krithika,Food Grains,Atta & Flour,Viluppuram,West,1213.0,0.28,206.21,Tamil Nadu,2016,12,15
OD461,Veronica,Food Grains,Atta & Flour,Namakkal,West,507.0,0.1,101.4,Tamil Nadu,2016,12,15
OD463,Krithika,Beverages,Health Drinks,Vellore,West,1199.0,0.33,167.86,Tamil Nadu,2017,4,22
OD464,Amrish,Food Grains,Organic Staples,Viluppuram,West,2200.0,0.23,484.0,Tamil Nadu,2017,4,22
OD465,Krithika,Fruits & Veggies,Fresh Vegetables,Pudukottai,West,1238.0,0.27,519.96,Tamil Nadu,2017,4,22
OD466,Veena,Beverages,Soft Drinks,Bodi,West,1962.0,0.22,412.02,Tamil Nadu,2017,4,22
OD467,Alan,Snacks,Chocolates,Pudukottai,West,580.0,0.26,139.2,Tamil Nadu,2017,4,22
OD468,Shah,Oil & Masala,Edible Oil & Ghee,Nagercoil,Central,2412.0,0.21,168.84,Tamil Nadu,2016,1,17
OD469,Adavan,Bakery,Biscuits,Viluppuram,Central,1224.0,0.16,208.08,Tamil Nadu,2018,3,31
OD470,Hussain,Fruits & Veggies,Organic Fruits,Salem,Central,1356.0,0.31,216.96,Tamil Nadu,2017,12,16
OD471,Yadav,Beverages,Soft Drinks,Karur,East,502.0,0.25,80.32,Tamil Nadu,2016,12,20
OD472,Yadav,Bakery,Breads & Buns,Perambalur,West,2271.0,0.23,658.59,Tamil Nadu,2015,11,9
OD474,Yadav,Beverages,Soft Drinks,Perambalur,West,1388.0,0.34,208.2,Tamil Nadu,2015,11,9
OD476,Haseena,Oil & Masala,Masalas,Krishnagiri,West,1976.0,0.18,790.4,Tamil Nadu,2015,11,9
OD477,Hussain,Bakery,Breads & Buns,Perambalur,West,1323.0,0.22,251.37,Tamil Nadu,2015,11,9
OD478,Rumaiza,Food Grains,Organic Staples,Perambalur,West,639.0,0.25,255.6,Tamil Nadu,2017,7,12
OD479,Rumaiza,Food Grains,Atta & Flour,Perambalur,East,1544.0,0.14,633.04,Tamil Nadu,2017,10,27
OD480,Jackson,Fruits & Veggies,Organic Fruits,Nagercoil,East,1223.0,0.12,146.76,Tamil Nadu,2017,6,26
OD481,Ravi,Snacks,Chocolates,Krishnagiri,East,1224.0,0.22,403.92,Tamil Nadu,2017,6,26
OD482,Shah,Bakery,Cakes,Karur,West,2157.0,0.25,949.08,Tamil Nadu,2015,10,6
OD483,James,Bakery,Cakes,Dharmapuri,East,673.0,0.1,195.17,Tamil Nadu,2015,7,22
OD484,Sudha,Food Grains,Atta & Flour,Virudhunagar,East,2092.0,0.23,188.28,Tamil Nadu,2015,7,22
OD485,Vince,Snacks,Cookies,Tenkasi,West,1892.0,0.19,491.92,Tamil Nadu,2018,6,10
OD486,Ramesh,Snacks,Cookies,Coimbatore,West,1943.0,0.14,777.2,Tamil Nadu,2018,6,10
OD487,Harish,Fruits & Veggies,Organic Fruits,Coimbatore,West,1968.0,0.14,649.44,Tamil Nadu,2018,6,10
OD489,Haseena,Snacks,Cookies,Ramanadhapuram,Central,1637.0,0.3,572.95,Tamil Nadu,2015,6,9
OD490,Vidya,Snacks,Chocolates,Ramanadhapuram,Central,2232.0,0.1,870.48,Tamil Nadu,2015,6,9
OD491,Amy,Bakery,Cakes,Tirunelveli,Central,1917.0,0.22,843.48,Tamil Nadu,2015,6,9
OD492,Yadav,Beverages,Soft Drinks,Tenkasi,East,531.0,0.22,74.34,Tamil Nadu,2015,9,14
OD493,Anu,Fruits & Veggies,Fresh Fruits,Ooty,East,1283.0,0.24,526.03,Tamil Nadu,2015,9,14
OD494,Sheeba,Beverages,Soft Drinks,Cumbum,West,937.0,0.33,327.95,Tamil Nadu,2017,5,9
OD495,Veronica,Beverages,Health Drinks,Pudukottai,South,1373.0,0.17,247.14,Tamil Nadu,2017,3,18
OD496,Ridhesh,Beverages,Soft Drinks,Krishnagiri,South,1598.0,0.33,415.48,Tamil Nadu,2016,12,27
OD497,Komal,Food Grains,Atta & Flour,Karur,West,1398.0,0.26,545.22,Tamil Nadu,2017,7,25
OD498,Hussain,Beverages,Health Drinks,Cumbum,West,1070.0,0.24,53.5,Tamil Nadu,2017,7,25
OD499,Vidya,Fruits & Veggies,Organic Vegetables,Virudhunagar,West,1948.0,0.25,818.16,Tamil Nadu,2017,7,25
OD501,Veena,Beverages,Soft Drinks,Nagercoil,West,1953.0,0.23,722.61,Tamil Nadu,2017,5,30
OD503,Peer,Snacks,Cookies,Bodi,West,1952.0,0.17,624.64,Tamil Nadu,2017,5,30
OD504,Komal,Food Grains,Dals & Pulses,Pudukottai,West,1836.0,0.24,716.04,Tamil Nadu,2017,5,30
OD505,Esther,Bakery,Breads & Buns,Perambalur,West,2292.0,0.16,114.6,Tamil Nadu,2017,5,30
OD506,Hafiz,Beverages,Health Drinks,Madurai,East,2112.0,0.18,380.16,Tamil Nadu,2018,11,12
OD507,Aditi,Food Grains,Rice,Karur,South,2354.0,0.18,870.98,Tamil Nadu,2016,3,16
OD508,Amrish,Snacks,Chocolates,Perambalur,South,2061.0,0.31,865.62,Tamil Nadu,2016,3,16
OD509,Kumar,Snacks,Noodles,Karur,South,1791.0,0.31,519.39,Tamil Nadu,2016,3,16
OD510,Vince,Oil & Masala,Edible Oil & Ghee,Coimbatore,South,2009.0,0.31,904.05,Tamil Nadu,2016,3,16
OD511,Haseena,Fruits & Veggies,Organic Fruits,Tenkasi,Central,1850.0,0.29,777.0,Tamil Nadu,2018,11,26
OD512,Shah,Bakery,Breads & Buns,Ramanadhapuram,Central,898.0,0.33,80.82,Tamil Nadu,2018,11,26
OD513,Aditi,Bakery,Breads & Buns,Nagercoil,East,1070.0,0.28,310.3,Tamil Nadu,2017,10,20
OD514,Arutra,Oil & Masala,Masalas,Ramanadhapuram,West,606.0,0.29,121.2,Tamil Nadu,2018,12,21
OD515,Verma,Beverages,Health Drinks,Ooty,West,2352.0,0.27,564.48,Tamil Nadu,2018,12,21
OD518,Ramesh,Snacks,Noodles,Tenkasi,West,1815.0,0.12,272.25,Tamil Nadu,2018,1,22
OD520,Krithika,Bakery,Breads & Buns,Salem,Central,640.0,0.27,256.0,Tamil Nadu,2016,3,22
OD523,Peer,Fruits & Veggies,Fresh Vegetables,Perambalur,Central,1837.0,0.34,734.8,Tamil Nadu,2018,1,23
OD524,Jonas,Oil & Masala,Masalas,Bodi,West,737.0,0.29,221.1,Tamil Nadu,2017,5,21
OD527,Sheeba,Bakery,Cakes,Trichy,South,2236.0,0.27,178.88,Tamil Nadu,2018,10,21
OD528,Verma,Snacks,Noodles,Salem,South,1413.0,0.28,155.43,Tamil Nadu,2018,10,21
OD529,Krithika,Snacks,Cookies,Karur,East,1032.0,0.33,237.36,Tamil Nadu,2016,9,3
OD530,Vidya,Bakery,Breads & Buns,Vellore,East,1597.0,0.13,367.31,Tamil Nadu,2016,9,3
OD533,Veena,Snacks,Noodles,Ooty,West,1902.0,0.13,646.68,Tamil Nadu,2018,9,7
OD534,Aditi,Food Grains,Organic Staples,Nagercoil,South,888.0,0.22,115.44,Tamil Nadu,2017,5,29
OD535,James,Food Grains,Dals & Pulses,Tenkasi,South,1416.0,0.25,396.48,Tamil Nadu,2017,5,29
OD536,Willams,Snacks,Noodles,Chennai,West,739.0,0.17,310.38,Tamil Nadu,2017,7,10
OD537,Sudeep,Beverages,Soft Drinks,Ramanadhapuram,Central,1262.0,0.22,302.88,Tamil Nadu,2018,9,3
OD538,Sheeba,Beverages,Soft Drinks,Perambalur,East,2241.0,0.22,493.02,Tamil Nadu,2016,12,3
OD539,Surya,Food Grains,Rice,Theni,South,2060.0,0.24,412.0,Tamil Nadu,2016,12,7
OD540,Surya,Snacks,Chocolates,Salem,South,1633.0,0.35,669.53,Tamil Nadu,2016,12,7
OD541,Alan,Beverages,Soft Drinks,Trichy,Central,1338.0,0.27,374.64,Tamil Nadu,2015,2,1
OD542,Sudha,Fruits & Veggies,Organic Fruits,Dharmapuri,West,1382.0,0.12,179.66,Tamil Nadu,2017,7,14
OD543,Aditi,Beverages,Soft Drinks,Nagercoil,East,1296.0,0.26,388.8,Tamil Nadu,2016,12,18
OD544,Sundar,Snacks,Chocolates,Salem,Central,2289.0,0.16,526.47,Tamil Nadu,2015,5,11
OD545,Arvind,Fruits & Veggies,Fresh Vegetables,Ooty,Central,898.0,0.24,44.9,Tamil Nadu,2015,5,11
OD547,Yadav,Snacks,Chocolates,Tirunelveli,East,1404.0,0.3,294.84,Tamil Nadu,2018,11,19
OD548,Komal,Bakery,Cakes,Bodi,East,888.0,0.23,337.44,Tamil Nadu,2018,11,19
OD550,Yadav,Beverages,Soft Drinks,Ooty,Central,1167.0,0.3,501.81,Tamil Nadu,2016,11,15
OD553,Shree,Beverages,Soft Drinks,Tirunelveli,South,2336.0,0.34,607.36,Tamil Nadu,2018,9,11
